shipment_id,order_id,line_number,product_id,quantity,carrier_name,transportation_mode,planned_ship_date,actual_ship_timestamp,expected_ship_date,actual_arrival_timestamp,delivery_status
NPL-air-20230201-001,ORD-000256,1,FRD-GB5,7,日本通運,air,2023-02-01,2023-02-01 20:35:01,2023-02-01,2023-02-08 07:23:01,delayed
NPL-air-20230201-001,ORD-000256,2,NOE-JG4,1,日本通運,air,2023-02-01,2023-02-01 20:35:01,2023-02-01,2023-02-08 07:23:01,delayed
NPL-sea-20230201-001,ORD-000257,1,SWN-RP6,1,日本通運,sea,2023-02-01,2023-02-02 01:22:58,2023-02-01,2023-02-06 16:16:58,delayed
NPL-sea-20230201-001,ORD-000257,2,FRD-GB5,1,日本通運,sea,2023-02-01,2023-02-02 01:22:58,2023-02-01,2023-02-06 16:16:58,delayed
HNT-sea-20230205-001,ORD-000258,3,FRD-GB5,2,ホンダトランスポート,sea,2023-02-05,2023-02-06 04:30:53,2023-02-05,2023-02-12 19:00:53,delayed
YML-sea-20230209-001,ORD-000258,3,FRD-GB5,2,ヤマトロジスティクス,sea,2023-02-09,2023-02-10 05:24:53,2023-02-09,2023-02-16 22:20:53,delayed
NPL-air-20230210-001,ORD-000258,1,HDE-ZC1,2,日本通運,air,2023-02-10,2023-02-11 03:25:53,2023-02-10,2023-02-15 20:57:53,delayed
NPL-air-20230210-001,ORD-000258,2,ZRV-RZ3,1,日本通運,air,2023-02-10,2023-02-11 03:25:53,2023-02-10,2023-02-15 20:57:53,delayed
NPL-air-20230210-001,ORD-000258,3,FRD-GB5,2,日本通運,air,2023-02-10,2023-02-11 03:25:53,2023-02-10,2023-02-15 20:57:53,delayed
HNT-air-20230201-001,ORD-000259,1,SWN-RP6,1,ホンダトランスポート,air,2023-02-01,2023-02-02 02:44:14,2023-02-01,2023-02-07 11:27:14,delivered
HNT-air-20230201-001,ORD-000259,2,NOE-JG4,2,ホンダトランスポート,air,2023-02-01,2023-02-02 02:44:14,2023-02-01,2023-02-07 11:27:14,delivered
HNT-air-20230211-001,ORD-000259,1,SWN-RP6,1,ホンダトランスポート,air,2023-02-11,2023-02-12 02:58:14,2023-02-11,2023-02-13 12:36:14,delivered
HNT-air-20230211-001,ORD-000259,2,NOE-JG4,2,ホンダトランスポート,air,2023-02-11,2023-02-12 02:58:14,2023-02-11,2023-02-13 12:36:14,delivered
NPL-road-20230202-001,ORD-000260,1,PSP-YF7,8,日本通運,road,2023-02-02,2023-02-02 21:56:31,2023-02-02,2023-02-04 07:07:31,delivered
SEI-road-20230201-001,ORD-000260,1,PSP-YF7,8,西濃運輸,road,2023-02-01,2023-02-02 03:47:31,2023-02-01,2023-02-07 13:10:31,delivered
YML-road-20230206-001,ORD-000261,2,VZL-RV3,1,ヤマトロジスティクス,road,2023-02-06,2023-02-06 23:07:13,2023-02-06,2023-02-09 08:58:13,delivered
SEI-sea-20230204-001,ORD-000261,2,VZL-RV3,1,西濃運輸,sea,2023-02-04,2023-02-04 19:11:13,2023-02-04,2023-02-07 04:00:13,delivered
SEI-sea-20230208-001,ORD-000261,1,FIT-GR3,1,西濃運輸,sea,2023-02-08,2023-02-08 20:30:13,2023-02-08,2023-02-10 08:30:13,delivered
SEI-sea-20230208-001,ORD-000261,2,VZL-RV3,2,西濃運輸,sea,2023-02-08,2023-02-08 20:30:13,2023-02-08,2023-02-10 08:30:13,delivered
SEI-sea-20230208-001,ORD-000261,3,NOE-JG4,1,西濃運輸,sea,2023-02-08,2023-02-08 20:30:13,2023-02-08,2023-02-10 08:30:13,delivered
SEI-sea-20230209-001,ORD-000262,1,VZL-RV3,1,西濃運輸,sea,2023-02-09,2023-02-10 06:21:47,2023-02-09,2023-02-13 21:57:47,delayed
SEI-sea-20230209-001,ORD-000262,2,NOE-JG4,1,西濃運輸,sea,2023-02-09,2023-02-10 06:21:47,2023-02-09,2023-02-13 21:57:47,delayed
YML-road-20230208-001,ORD-000262,1,VZL-RV3,1,ヤマトロジスティクス,road,2023-02-08,2023-02-09 01:30:47,2023-02-08,2023-02-15 11:07:47,delayed
YML-road-20230208-001,ORD-000262,2,NOE-JG4,1,ヤマトロジスティクス,road,2023-02-08,2023-02-09 01:30:47,2023-02-08,2023-02-15 11:07:47,delayed
SEI-air-20230202-001,ORD-000262,1,VZL-RV3,2,西濃運輸,air,2023-02-02,2023-02-03 06:57:47,2023-02-02,2023-02-04 18:22:47,delivered
SEI-air-20230202-001,ORD-000262,2,NOE-JG4,1,西濃運輸,air,2023-02-02,2023-02-03 06:57:47,2023-02-02,2023-02-04 18:22:47,delivered
SEI-air-20230202-001,ORD-000262,3,FRD-GB5,2,西濃運輸,air,2023-02-02,2023-02-03 06:57:47,2023-02-02,2023-02-04 18:22:47,delivered
NPL-air-20230207-001,ORD-000263,1,ZRV-RZ3,2,日本通運,air,2023-02-07,2023-02-08 06:50:57,2023-02-07,2023-02-10 19:34:57,delivered
NPL-air-20230207-001,ORD-000263,2,FIT-GR3,1,日本通運,air,2023-02-07,2023-02-08 06:50:57,2023-02-07,2023-02-10 19:34:57,delivered
NPL-air-20230207-001,ORD-000263,3,FRD-GB5,1,日本通運,air,2023-02-07,2023-02-08 06:50:57,2023-02-07,2023-02-10 19:34:57,delivered
NPL-sea-20230213-001,ORD-000264,1,PSP-YF7,14,日本通運,sea,2023-02-13,2023-02-14 01:34:58,2023-02-13,2023-02-19 10:30:58,delivered
NPL-sea-20230213-001,ORD-000264,2,ACD-CV1,8,日本通運,sea,2023-02-13,2023-02-14 01:34:58,2023-02-13,2023-02-19 10:30:58,delivered
NPL-sea-20230213-001,ORD-000264,3,PRO-ZC5,2,日本通運,sea,2023-02-13,2023-02-14 01:34:58,2023-02-13,2023-02-19 10:30:58,delivered
HNL-sea-20230219-001,ORD-000264,1,PSP-YF7,14,ホンダロジスティクス,sea,2023-02-19,2023-02-20 02:15:58,2023-02-19,2023-02-26 14:45:58,delayed
HNL-sea-20230219-001,ORD-000264,2,ACD-CV1,8,ホンダロジスティクス,sea,2023-02-19,2023-02-20 02:15:58,2023-02-19,2023-02-26 14:45:58,delayed
HNL-sea-20230219-001,ORD-000264,3,PRO-ZC5,3,ホンダロジスティクス,sea,2023-02-19,2023-02-20 02:15:58,2023-02-19,2023-02-26 14:45:58,delayed
SEI-road-20230213-001,ORD-000265,1,FRD-GB5,6,西濃運輸,road,2023-02-13,2023-02-14 01:15:28,2023-02-13,2023-02-15 12:45:28,delivered
SEI-road-20230213-001,ORD-000265,2,HDE-ZC1,2,西濃運輸,road,2023-02-13,2023-02-14 01:15:28,2023-02-13,2023-02-15 12:45:28,delivered
SEI-road-20230213-001,ORD-000265,3,VZL-RV3,2,西濃運輸,road,2023-02-13,2023-02-14 01:15:28,2023-02-13,2023-02-15 12:45:28,delivered
HNL-sea-20230215-001,ORD-000266,2,VZL-RV3,3,ホンダロジスティクス,sea,2023-02-15,2023-02-15 21:09:59,2023-02-15,2023-02-19 10:11:59,delivered
YML-sea-20230209-002,ORD-000266,1,FIT-GR3,1,ヤマトロジスティクス,sea,2023-02-09,2023-02-10 04:33:59,2023-02-09,2023-02-12 20:37:59,delivered
YML-sea-20230209-002,ORD-000266,2,VZL-RV3,4,ヤマトロジスティクス,sea,2023-02-09,2023-02-10 04:33:59,2023-02-09,2023-02-12 20:37:59,delivered
YML-sea-20230209-002,ORD-000266,3,NOE-JG4,1,ヤマトロジスティクス,sea,2023-02-09,2023-02-10 04:33:59,2023-02-09,2023-02-12 20:37:59,delivered
YML-road-20230221-001,ORD-000267,1,SWN-RP6,1,ヤマトロジスティクス,road,2023-02-21,2023-02-21 23:19:28,2023-02-21,2023-02-24 11:41:28,delayed
YML-road-20230221-001,ORD-000267,2,HDE-ZC1,3,ヤマトロジスティクス,road,2023-02-21,2023-02-21 23:19:28,2023-02-21,2023-02-24 11:41:28,delayed
SEI-road-20230218-001,ORD-000267,1,SWN-RP6,2,西濃運輸,road,2023-02-18,2023-02-18 23:27:28,2023-02-18,2023-02-21 08:33:28,delivered
SEI-road-20230218-001,ORD-000267,2,HDE-ZC1,3,西濃運輸,road,2023-02-18,2023-02-18 23:27:28,2023-02-18,2023-02-21 08:33:28,delivered
HNL-sea-20230213-001,ORD-000268,1,SWN-RP6,2,ホンダロジスティクス,sea,2023-02-13,2023-02-14 08:44:56,2023-02-13,2023-02-17 01:50:56,delivered
HNL-sea-20230213-001,ORD-000268,2,FRD-GB5,2,ホンダロジスティクス,sea,2023-02-13,2023-02-14 08:44:56,2023-02-13,2023-02-17 01:50:56,delivered
YML-road-20230216-001,ORD-000269,1,HDE-ZC1,2,ヤマトロジスティクス,road,2023-02-16,2023-02-17 00:47:22,2023-02-16,2023-02-21 12:34:22,delivered
YML-road-20230216-001,ORD-000269,2,ZRV-RZ3,1,ヤマトロジスティクス,road,2023-02-16,2023-02-17 00:47:22,2023-02-16,2023-02-21 12:34:22,delivered
HNL-sea-20230220-001,ORD-000269,1,HDE-ZC1,3,ホンダロジスティクス,sea,2023-02-20,2023-02-20 22:37:22,2023-02-20,2023-02-23 08:05:22,delivered
HNL-sea-20230220-001,ORD-000269,2,ZRV-RZ3,1,ホンダロジスティクス,sea,2023-02-20,2023-02-20 22:37:22,2023-02-20,2023-02-23 08:05:22,delivered
HNL-air-20230221-001,ORD-000270,1,VZL-RV3,3,ホンダロジスティクス,air,2023-02-21,2023-02-21 21:51:45,2023-02-21,2023-02-26 14:46:45,delayed
HNL-air-20230221-001,ORD-000270,2,ZRV-RZ3,4,ホンダロジスティクス,air,2023-02-21,2023-02-21 21:51:45,2023-02-21,2023-02-26 14:46:45,delayed
HNT-road-20230219-001,ORD-000271,1,SWN-RP6,1,ホンダトランスポート,road,2023-02-19,2023-02-20 02:54:35,2023-02-19,2023-02-24 16:03:35,delivered
HNT-road-20230219-001,ORD-000271,2,FIT-GR3,1,ホンダトランスポート,road,2023-02-19,2023-02-20 02:54:35,2023-02-19,2023-02-24 16:03:35,delivered
HNT-road-20230219-001,ORD-000271,3,HDE-ZC1,1,ホンダトランスポート,road,2023-02-19,2023-02-20 02:54:35,2023-02-19,2023-02-24 16:03:35,delivered
HNL-air-20230227-001,ORD-000272,1,VZL-RV3,2,ホンダロジスティクス,air,2023-02-27,2023-02-28 01:59:17,2023-02-27,2023-03-04 13:59:17,delivered
SEI-air-20230222-001,ORD-000272,1,VZL-RV3,2,西濃運輸,air,2023-02-22,2023-02-23 04:31:17,2023-02-22,2023-03-01 20:17:17,delivered
SEI-air-20230222-001,ORD-000272,2,FIT-GR3,1,西濃運輸,air,2023-02-22,2023-02-23 04:31:17,2023-02-22,2023-03-01 20:17:17,delivered
SEI-air-20230222-001,ORD-000272,3,ZRV-RZ3,1,西濃運輸,air,2023-02-22,2023-02-23 04:31:17,2023-02-22,2023-03-01 20:17:17,delivered
HNT-air-20230222-001,ORD-000273,1,SWN-RP6,1,ホンダトランスポート,air,2023-02-22,2023-02-23 05:02:07,2023-02-22,2023-02-28 16:33:07,delivered
HNL-road-20230221-001,ORD-000273,1,SWN-RP6,2,ホンダロジスティクス,road,2023-02-21,2023-02-22 03:01:07,2023-02-21,2023-02-25 16:24:07,delivered
HNL-air-20230303-001,ORD-000274,1,HDE-ZC1,1,ホンダロジスティクス,air,2023-03-03,2023-03-03 17:21:48,2023-03-03,2023-03-08 02:01:48,delivered
HNL-air-20230303-001,ORD-000274,2,SWN-RP6,1,ホンダロジスティクス,air,2023-03-03,2023-03-03 17:21:48,2023-03-03,2023-03-08 02:01:48,delivered
YML-sea-20230306-001,ORD-000274,1,HDE-ZC1,1,ヤマトロジスティクス,sea,2023-03-06,2023-03-06 22:08:48,2023-03-06,2023-03-12 15:38:48,delayed
YML-sea-20230306-001,ORD-000274,2,SWN-RP6,1,ヤマトロジスティクス,sea,2023-03-06,2023-03-06 22:08:48,2023-03-06,2023-03-12 15:38:48,delayed
NPL-air-20230303-001,ORD-000274,1,HDE-ZC1,2,日本通運,air,2023-03-03,2023-03-03 20:10:48,2023-03-03,2023-03-06 12:19:48,delivered
NPL-air-20230303-001,ORD-000274,2,SWN-RP6,1,日本通運,air,2023-03-03,2023-03-03 20:10:48,2023-03-03,2023-03-06 12:19:48,delivered
NPL-air-20230303-001,ORD-000274,3,VZL-RV3,2,日本通運,air,2023-03-03,2023-03-03 20:10:48,2023-03-03,2023-03-06 12:19:48,delivered
NPL-road-20230307-001,ORD-000275,1,NOE-JG4,1,日本通運,road,2023-03-07,2023-03-08 06:37:06,2023-03-07,2023-03-11 18:58:06,delivered
NPL-road-20230307-001,ORD-000275,2,SWN-RP6,1,日本通運,road,2023-03-07,2023-03-08 06:37:06,2023-03-07,2023-03-11 18:58:06,delivered
NPL-air-20230304-001,ORD-000276,1,NOE-JG4,1,日本通運,air,2023-03-04,2023-03-04 21:46:18,2023-03-04,2023-03-09 14:35:18,delivered
HNT-road-20230304-001,ORD-000276,1,NOE-JG4,1,ホンダトランスポート,road,2023-03-04,2023-03-04 22:35:18,2023-03-04,2023-03-09 06:54:18,delivered
HNT-sea-20230309-001,ORD-000276,1,NOE-JG4,3,ホンダトランスポート,sea,2023-03-09,2023-03-09 20:28:18,2023-03-09,2023-03-12 06:11:18,delivered
YML-air-20230308-001,ORD-000277,1,ACD-CV1,2,ヤマトロジスティクス,air,2023-03-08,2023-03-09 09:15:36,2023-03-08,2023-03-15 20:38:36,delayed
YML-air-20230308-001,ORD-000277,2,RDG-YF6,4,ヤマトロジスティクス,air,2023-03-08,2023-03-09 09:15:36,2023-03-08,2023-03-15 20:38:36,delayed
YML-air-20230308-001,ORD-000277,3,PLT-YF3,2,ヤマトロジスティクス,air,2023-03-08,2023-03-09 09:15:36,2023-03-08,2023-03-15 20:38:36,delayed
NPL-road-20230302-001,ORD-000277,1,ACD-CV1,3,日本通運,road,2023-03-02,2023-03-03 06:41:36,2023-03-02,2023-03-08 00:24:36,delivered
NPL-road-20230302-001,ORD-000277,2,RDG-YF6,4,日本通運,road,2023-03-02,2023-03-03 06:41:36,2023-03-02,2023-03-08 00:24:36,delivered
NPL-road-20230302-001,ORD-000277,3,PLT-YF3,3,日本通運,road,2023-03-02,2023-03-03 06:41:36,2023-03-02,2023-03-08 00:24:36,delivered
SEI-road-20230318-001,ORD-000278,1,FRD-GB5,2,西濃運輸,road,2023-03-18,2023-03-19 06:03:56,2023-03-18,2023-03-25 20:14:56,delayed
SEI-road-20230318-001,ORD-000278,2,SWN-RP6,2,西濃運輸,road,2023-03-18,2023-03-19 06:03:56,2023-03-18,2023-03-25 20:14:56,delayed
SEI-road-20230313-001,ORD-000279,1,FIT-GR3,2,西濃運輸,road,2023-03-13,2023-03-13 18:20:39,2023-03-13,2023-03-15 08:05:39,delayed
NPL-air-20230313-001,ORD-000279,1,FIT-GR3,2,日本通運,air,2023-03-13,2023-03-13 21:05:39,2023-03-13,2023-03-20 09:00:39,delayed
HNT-road-20230306-001,ORD-000279,1,FIT-GR3,2,ホンダトランスポート,road,2023-03-06,2023-03-06 21:14:39,2023-03-06,2023-03-10 07:10:39,delivered
NPL-sea-20230307-001,ORD-000280,1,FRD-GB5,3,日本通運,sea,2023-03-07,2023-03-08 06:26:10,2023-03-07,2023-03-10 15:37:10,delivered
NPL-sea-20230307-001,ORD-000280,2,ZRV-RZ3,1,日本通運,sea,2023-03-07,2023-03-08 06:26:10,2023-03-07,2023-03-10 15:37:10,delivered
HNT-road-20230319-001,ORD-000281,1,HDE-ZC1,1,ホンダトランスポート,road,2023-03-19,2023-03-19 23:05:42,2023-03-19,2023-03-25 12:30:42,delayed
HNT-road-20230319-001,ORD-000281,2,NOE-JG4,1,ホンダトランスポート,road,2023-03-19,2023-03-19 23:05:42,2023-03-19,2023-03-25 12:30:42,delayed
YML-air-20230316-001,ORD-000282,2,FRD-GB5,1,ヤマトロジスティクス,air,2023-03-16,2023-03-16 23:52:16,2023-03-16,2023-03-21 10:26:16,delayed
HNL-air-20230309-001,ORD-000282,2,FRD-GB5,1,ホンダロジスティクス,air,2023-03-09,2023-03-10 00:09:16,2023-03-09,2023-03-14 15:46:16,delivered
HNL-air-20230309-002,ORD-000282,1,VZL-RV3,1,ホンダロジスティクス,air,2023-03-09,2023-03-10 01:54:16,2023-03-09,2023-03-16 15:57:16,delivered
HNL-air-20230309-002,ORD-000282,2,FRD-GB5,2,ホンダロジスティクス,air,2023-03-09,2023-03-10 01:54:16,2023-03-09,2023-03-16 15:57:16,delivered
HNL-air-20230309-002,ORD-000282,3,ZRV-RZ3,2,ホンダロジスティクス,air,2023-03-09,2023-03-10 01:54:16,2023-03-09,2023-03-16 15:57:16,delivered
YML-air-20230325-001,ORD-000283,1,VZL-RV3,1,ヤマトロジスティクス,air,2023-03-25,2023-03-26 00:54:41,2023-03-25,2023-03-27 15:57:41,delayed
YML-air-20230325-001,ORD-000283,2,FIT-GR3,1,ヤマトロジスティクス,air,2023-03-25,2023-03-26 00:54:41,2023-03-25,2023-03-27 15:57:41,delayed
YML-air-20230325-001,ORD-000283,3,FRD-GB5,1,ヤマトロジスティクス,air,2023-03-25,2023-03-26 00:54:41,2023-03-25,2023-03-27 15:57:41,delayed
NPL-air-20230321-001,ORD-000284,1,VZL-RV3,1,日本通運,air,2023-03-21,2023-03-21 21:41:01,2023-03-21,2023-03-28 10:22:01,delayed
NPL-air-20230321-001,ORD-000284,2,ZRV-RZ3,1,日本通運,air,2023-03-21,2023-03-21 21:41:01,2023-03-21,2023-03-28 10:22:01,delayed
NPL-air-20230321-001,ORD-000284,3,FIT-GR3,1,日本通運,air,2023-03-21,2023-03-21 21:41:01,2023-03-21,2023-03-28 10:22:01,delayed
HNL-air-20230316-001,ORD-000285,1,ZRV-RZ3,3,ホンダロジスティクス,air,2023-03-16,2023-03-17 03:25:49,2023-03-16,2023-03-22 18:55:49,delivered
HNL-air-20230316-001,ORD-000285,2,HDE-ZC1,1,ホンダロジスティクス,air,2023-03-16,2023-03-17 03:25:49,2023-03-16,2023-03-22 18:55:49,delivered
NPL-sea-20230317-001,ORD-000285,1,ZRV-RZ3,3,日本通運,sea,2023-03-17,2023-03-18 06:56:49,2023-03-17,2023-03-21 17:57:49,delivered
NPL-sea-20230317-001,ORD-000285,2,HDE-ZC1,2,日本通運,sea,2023-03-17,2023-03-18 06:56:49,2023-03-17,2023-03-21 17:57:49,delivered
NPL-sea-20230317-001,ORD-000285,3,NOE-JG4,1,日本通運,sea,2023-03-17,2023-03-18 06:56:49,2023-03-17,2023-03-21 17:57:49,delivered
HNL-road-20230322-001,ORD-000286,1,CRV-RT5,11,ホンダロジスティクス,road,2023-03-22,2023-03-23 09:06:14,2023-03-22,2023-03-27 23:40:14,delivered
HNL-road-20230322-001,ORD-000286,2,PLT-YF3,5,ホンダロジスティクス,road,2023-03-22,2023-03-23 09:06:14,2023-03-22,2023-03-27 23:40:14,delivered
HNL-road-20230322-001,ORD-000286,3,ENP-ENP1,20,ホンダロジスティクス,road,2023-03-22,2023-03-23 09:06:14,2023-03-22,2023-03-27 23:40:14,delivered
YML-air-20230324-001,ORD-000287,1,SWN-RP6,1,ヤマトロジスティクス,air,2023-03-24,2023-03-24 21:36:31,2023-03-24,2023-03-26 08:33:31,delayed
YML-air-20230324-001,ORD-000287,2,FIT-GR3,1,ヤマトロジスティクス,air,2023-03-24,2023-03-24 21:36:31,2023-03-24,2023-03-26 08:33:31,delayed
YML-air-20230324-001,ORD-000287,3,NOE-JG4,1,ヤマトロジスティクス,air,2023-03-24,2023-03-24 21:36:31,2023-03-24,2023-03-26 08:33:31,delayed
NPL-road-20230323-001,ORD-000288,1,VZL-RV3,1,日本通運,road,2023-03-23,2023-03-24 04:48:05,2023-03-23,2023-03-26 13:34:05,delivered
NPL-road-20230323-001,ORD-000288,2,FIT-GR3,1,日本通運,road,2023-03-23,2023-03-24 04:48:05,2023-03-23,2023-03-26 13:34:05,delivered
NPL-road-20230323-001,ORD-000288,3,ZRV-RZ3,1,日本通運,road,2023-03-23,2023-03-24 04:48:05,2023-03-23,2023-03-26 13:34:05,delivered
NPL-sea-20230402-001,ORD-000289,1,VZL-RV3,10,日本通運,sea,2023-04-02,2023-04-02 22:32:30,2023-04-02,2023-04-09 12:12:30,delayed
HNL-air-20230321-001,ORD-000290,1,FRD-GB5,1,ホンダロジスティクス,air,2023-03-21,2023-03-21 20:06:27,2023-03-21,2023-03-23 07:41:27,delivered
HNL-air-20230321-001,ORD-000290,2,ZRV-RZ3,1,ホンダロジスティクス,air,2023-03-21,2023-03-21 20:06:27,2023-03-21,2023-03-23 07:41:27,delivered
SEI-road-20230329-001,ORD-000291,1,FIT-GR3,3,西濃運輸,road,2023-03-29,2023-03-30 03:57:07,2023-03-29,2023-04-04 14:05:07,delivered
HNL-sea-20230404-001,ORD-000291,1,FIT-GR3,3,ホンダロジスティクス,sea,2023-04-04,2023-04-05 05:50:07,2023-04-04,2023-04-07 20:36:07,delivered
SEI-road-20230325-001,ORD-000291,1,FIT-GR3,3,西濃運輸,road,2023-03-25,2023-03-26 01:58:07,2023-03-25,2023-04-01 19:48:07,delivered
HNT-road-20230403-001,ORD-000292,1,VZL-RV3,3,ホンダトランスポート,road,2023-04-03,2023-04-04 01:37:21,2023-04-03,2023-04-05 11:00:21,delivered
YML-sea-20230328-001,ORD-000292,1,VZL-RV3,3,ヤマトロジスティクス,sea,2023-03-28,2023-03-29 03:02:21,2023-03-28,2023-03-31 13:49:21,delivered
SEI-air-20230404-001,ORD-000292,1,VZL-RV3,3,西濃運輸,air,2023-04-04,2023-04-04 19:57:21,2023-04-04,2023-04-06 04:11:21,delivered
NPL-air-20230405-001,ORD-000293,1,NOE-JG4,2,日本通運,air,2023-04-05,2023-04-06 03:46:53,2023-04-05,2023-04-11 18:55:53,delayed
SEI-road-20230329-002,ORD-000293,1,NOE-JG4,2,西濃運輸,road,2023-03-29,2023-03-30 06:11:53,2023-03-29,2023-04-03 22:24:53,delivered
SEI-sea-20230331-001,ORD-000293,1,NOE-JG4,3,西濃運輸,sea,2023-03-31,2023-03-31 23:02:53,2023-03-31,2023-04-02 12:44:53,delivered
YML-sea-20230406-001,ORD-000294,1,FIT-GR3,1,ヤマトロジスティクス,sea,2023-04-06,2023-04-06 23:55:01,2023-04-06,2023-04-12 16:24:01,delayed
YML-sea-20230406-001,ORD-000294,2,SWN-RP6,1,ヤマトロジスティクス,sea,2023-04-06,2023-04-06 23:55:01,2023-04-06,2023-04-12 16:24:01,delayed
SEI-sea-20230330-001,ORD-000294,1,FIT-GR3,1,西濃運輸,sea,2023-03-30,2023-03-31 03:13:01,2023-03-30,2023-04-03 14:31:01,delivered
SEI-sea-20230330-001,ORD-000294,2,SWN-RP6,1,西濃運輸,sea,2023-03-30,2023-03-31 03:13:01,2023-03-30,2023-04-03 14:31:01,delivered
HNT-road-20230402-001,ORD-000295,1,VZL-RV3,3,ホンダトランスポート,road,2023-04-02,2023-04-03 07:55:10,2023-04-02,2023-04-05 18:21:10,delivered
HNT-road-20230402-001,ORD-000295,2,ZRV-RZ3,1,ホンダトランスポート,road,2023-04-02,2023-04-03 07:55:10,2023-04-02,2023-04-05 18:21:10,delivered
HNT-road-20230402-001,ORD-000295,3,HDE-ZC1,1,ホンダトランスポート,road,2023-04-02,2023-04-03 07:55:10,2023-04-02,2023-04-05 18:21:10,delivered
HNL-road-20230413-001,ORD-000296,1,FIT-GR3,2,ホンダロジスティクス,road,2023-04-13,2023-04-14 02:07:30,2023-04-13,2023-04-19 12:53:30,delayed
HNL-road-20230413-001,ORD-000296,2,ZRV-RZ3,1,ホンダロジスティクス,road,2023-04-13,2023-04-14 02:07:30,2023-04-13,2023-04-19 12:53:30,delayed
HNL-road-20230413-001,ORD-000296,3,VZL-RV3,1,ホンダロジスティクス,road,2023-04-13,2023-04-14 02:07:30,2023-04-13,2023-04-19 12:53:30,delayed
SEI-sea-20230403-001,ORD-000296,1,FIT-GR3,3,西濃運輸,sea,2023-04-03,2023-04-04 09:06:30,2023-04-03,2023-04-09 17:15:30,delivered
SEI-sea-20230403-001,ORD-000296,2,ZRV-RZ3,1,西濃運輸,sea,2023-04-03,2023-04-04 09:06:30,2023-04-03,2023-04-09 17:15:30,delivered
SEI-sea-20230403-001,ORD-000296,3,VZL-RV3,1,西濃運輸,sea,2023-04-03,2023-04-04 09:06:30,2023-04-03,2023-04-09 17:15:30,delivered
HNL-sea-20230404-002,ORD-000297,1,PRO-ZC5,7,ホンダロジスティクス,sea,2023-04-04,2023-04-05 03:37:50,2023-04-04,2023-04-06 15:19:50,delivered
HNL-sea-20230404-002,ORD-000297,2,RDG-YF6,1,ホンダロジスティクス,sea,2023-04-04,2023-04-05 03:37:50,2023-04-04,2023-04-06 15:19:50,delivered
NPL-road-20230402-001,ORD-000297,1,PRO-ZC5,7,日本通運,road,2023-04-02,2023-04-03 04:52:50,2023-04-02,2023-04-05 16:43:50,delivered
NPL-road-20230402-001,ORD-000297,2,RDG-YF6,1,日本通運,road,2023-04-02,2023-04-03 04:52:50,2023-04-02,2023-04-05 16:43:50,delivered
HNT-road-20230404-001,ORD-000297,1,PRO-ZC5,9,ホンダトランスポート,road,2023-04-04,2023-04-04 22:07:50,2023-04-04,2023-04-11 07:41:50,delayed
HNT-road-20230404-001,ORD-000297,2,RDG-YF6,3,ホンダトランスポート,road,2023-04-04,2023-04-04 22:07:50,2023-04-04,2023-04-11 07:41:50,delayed
YML-air-20230406-001,ORD-000298,1,FIT-GR3,2,ヤマトロジスティクス,air,2023-04-06,2023-04-07 00:26:28,2023-04-06,2023-04-11 10:03:28,delivered
NPL-air-20230408-001,ORD-000298,1,FIT-GR3,2,日本通運,air,2023-04-08,2023-04-08 18:55:28,2023-04-08,2023-04-12 08:01:28,delivered
NPL-sea-20230409-001,ORD-000298,1,FIT-GR3,4,日本通運,sea,2023-04-09,2023-04-09 16:33:28,2023-04-09,2023-04-13 00:51:28,delivered
NPL-sea-20230409-002,ORD-000299,1,CRV-RT5,3,日本通運,sea,2023-04-09,2023-04-09 20:13:56,2023-04-09,2023-04-16 07:31:56,delivered
NPL-sea-20230409-002,ORD-000299,2,ENP-ENP1,1,日本通運,sea,2023-04-09,2023-04-09 20:13:56,2023-04-09,2023-04-16 07:31:56,delivered
NPL-sea-20230409-002,ORD-000299,3,PSP-YF7,1,日本通運,sea,2023-04-09,2023-04-09 20:13:56,2023-04-09,2023-04-16 07:31:56,delivered
NPL-air-20230408-002,ORD-000299,1,CRV-RT5,3,日本通運,air,2023-04-08,2023-04-09 03:58:56,2023-04-08,2023-04-14 17:23:56,delivered
NPL-air-20230408-002,ORD-000299,2,ENP-ENP1,1,日本通運,air,2023-04-08,2023-04-09 03:58:56,2023-04-08,2023-04-14 17:23:56,delivered
